dia,valor_total_dia,valor_total_semana,valor_total_mes,media_valor_dia,media_valor_semana,media_valor_mes,mediana_valor_dia,mediana_valor_semana,mediana_valor_mes,desvio_padrao_dia,desvio_padrao_semana,desvio_padrao_mes,total_transacoes_dia,total_transacoes_semana,total_transacoes_mes
2021-05-21,4832036.75,32308604.53,153078029.17,53099.304945054944,51805.02239213548,52129.83229823677,51360.74,49791.33,50470.25,27679.20135675427,434.65792593446275,352.56974506536613,91,623,2937
2021-05-22,5070977.18,32308604.53,153078029.17,49715.462549019605,51805.02239213548,52129.83229823677,48933.905,49791.33,50470.25,27978.092530602014,434.65792593446275,352.56974506536613,102,623,2937
2021-05-23,3958721.5300000003,32308604.53,153078029.17,52088.44118421053,51805.02239213548,52129.83229823677,49791.33,49791.33,50470.25,28906.578203510286,434.65792593446275,352.56974506536613,76,623,2937
2021-05-24,4017926.64,29374629.74,153078029.17,49604.03259259259,51935.26727591179,52129.83229823677,46581.34,52260.04,50470.25,27228.39942150084,1137.3126848376883,352.56974506536613,81,565,2937
2021-05-25,4058542.25,29374629.74,153078029.17,50105.45987654321,51935.26727591179,52129.83229823677,51595.1,52260.04,50470.25,26345.588557409166,1137.3126848376883,352.56974506536613,81,565,2937
2021-05-26,5090404.8,29374629.74,153078029.17,55938.514285714286,51935.26727591179,52129.83229823677,56120.71,52260.04,50470.25,27196.842685883363,1137.3126848376883,352.56974506536613,91,565,2937
2021-05-27,3653177.92,29374629.74,153078029.17,52944.60753623188,51935.26727591179,52129.83229823677,52260.04,52260.04,50470.25,27925.80146116472,1137.3126848376883,352.56974506536613,69,565,2937
2021-05-28,4410801.61,29374629.74,153078029.17,53790.26353658537,51935.26727591179,52129.83229823677,54824.935,52260.04,50470.25,26155.349770548513,1137.3126848376883,352.56974506536613,82,565,2937
2021-05-29,4300178.75,29374629.74,153078029.17,50590.33823529412,51935.26727591179,52129.83229823677,46560.82,52260.04,50470.25,27580.715484403237,1137.3126848376883,352.56974506536613,85,565,2937
2021-05-30,3843597.77,29374629.74,153078029.17,50573.65486842105,51935.26727591179,52129.83229823677,54970.604999999996,52260.04,50470.25,29573.982666993255,1137.3126848376883,352.56974506536613,76,565,2937
2021-05-31,4283705.4,31865882.37,153078029.17,50996.49285714286,53702.46999000858,52129.83229823677,48591.01,51583.854999999996,50470.25,27950.33026608208,1348.7800715161784,352.56974506536613,84,595,2937
2021-06-01,4685449.9,31865882.37,153078029.17,58568.123750000006,53702.46999000858,52129.83229823677,64156.065,51583.854999999996,50470.25,24230.528006215805,1348.7800715161784,352.56974506536613,80,595,2937
2021-06-02,4203759.22,31865882.37,153078029.17,52546.990249999995,53702.46999000858,52129.83229823677,51583.854999999996,51583.854999999996,50470.25,25891.295902674035,1348.7800715161784,352.56974506536613,80,595,2937
2021-06-03,4577698.38,31865882.37,153078029.17,57945.54911392405,53702.46999000858,52129.83229823677,60514.66,51583.854999999996,50470.25,28059.9731360392,1348.7800715161784,352.56974506536613,79,595,2937
2021-06-04,4944377.25,31865882.37,153078029.17,51503.9296875,53702.46999000858,52129.83229823677,50936.065,51583.854999999996,50470.25,26959.061180190874,1348.7800715161784,352.56974506536613,96,595,2937
2021-06-05,4611566.89,31865882.37,153078029.17,54253.72811764706,53702.46999000858,52129.83229823677,54665.07,51583.854999999996,50470.25,26760.783854947087,1348.7800715161784,352.56974506536613,85,595,2937
2021-06-06,4559325.33,31865882.37,153078029.17,50102.47615384615,53702.46999000858,52129.83229823677,50682.77,51583.854999999996,50470.25,27545.355121464298,1348.7800715161784,352.56974506536613,91,595,2937
2021-06-07,3685252.75,29931750.3,115653537.68,51904.968309859156,52754.2275151681,52195.55473383463,51856.56,56867.93,53430.75,29327.435220503776,1458.3485362339375,287.3095635556751,71,566,2219
2021-06-08,5336091.79,29931750.3,115653537.68,55011.25556701031,52754.2275151681,52195.55473383463,58974.94,56867.93,53430.75,24987.715329625396,1458.3485362339375,287.3095635556751,97,566,2219
2021-06-09,3726723.75,29931750.3,115653537.68,53238.91071428572,52754.2275151681,52195.55473383463,58739.81,56867.93,53430.75,28182.306137026,1458.3485362339375,287.3095635556751,70,566,2219
2021-06-10,4552444.11,29931750.3,115653537.68,54848.72421686747,52754.2275151681,52195.55473383463,56390.25,56867.93,53430.75,27936.089034130237,1458.3485362339375,287.3095635556751,83,566,2219
2021-06-11,4437799.0600000005,29931750.3,115653537.68,52830.941190476195,52754.2275151681,52195.55473383463,56994.165,56867.93,53430.75,28624.36085393511,1458.3485362339375,287.3095635556751,84,566,2219
2021-06-12,3537096.15,29931750.3,115653537.68,49126.33541666667,52754.2275151681,52195.55473383463,48545.285,56867.93,53430.75,26909.528587506167,1458.3485362339375,287.3095635556751,72,566,2219
2021-06-13,4656342.69,29931750.3,115653537.68,52318.45719101124,52754.2275151681,52195.55473383463,56867.93,56867.93,53430.75,26582.727245432026,1458.3485362339375,287.3095635556751,89,566,2219
2021-06-14,4155475.06,27731338.48,115653537.68,54677.30342105263,52992.8394354159,52195.55473383463,53716.785,53660.35,53430.75,26452.049719382958,1783.5093054242843,287.3095635556751,76,524,2219
2021-06-15,3644252.19,27731338.48,115653537.68,52060.74557142857,52992.8394354159,52195.55473383463,51979.285,53660.35,53430.75,30559.573560143694,1783.5093054242843,287.3095635556751,70,524,2219
2021-06-16,4381635.94,27731338.48,115653537.68,52162.33261904762,52992.8394354159,52195.55473383463,53395.345,53660.35,53430.75,28635.551287851416,1783.5093054242843,287.3095635556751,84,524,2219
2021-06-17,3624653.12,27731338.48,115653537.68,52531.20463768116,52992.8394354159,52195.55473383463,53660.35,53660.35,53430.75,31382.765240571534,1783.5093054242843,287.3095635556751,69,524,2219
2021-06-18,3689995.94,27731338.48,115653537.68,55909.029393939396,52992.8394354159,52195.55473383463,56237.36,53660.35,53430.75,27235.939885287877,1783.5093054242843,287.3095635556751,66,524,2219
2021-06-19,4336562.53,27731338.48,115653537.68,51625.74440476191,52992.8394354159,52195.55473383463,48264.16,53660.35,53430.75,28610.772047540104,1783.5093054242843,287.3095635556751,84,524,2219
2021-06-20,3898763.6999999997,27731338.48,115653537.68,51983.515999999996,52992.8394354159,52195.55473383463,57320.31,53660.35,53430.75,30043.18304074293,1783.5093054242843,287.3095635556751,75,524,2219
2021-06-21,3947600.14,29543433.22,115653537.68,54076.71424657534,50853.266221956415,52195.55473383463,55014.92,49961.89,53430.75,29800.46480339428,1273.2024893264593,287.3095635556751,73,582,2219
2021-06-22,3664279.81,29543433.22,115653537.68,50195.61383561644,50853.266221956415,52195.55473383463,47930.81,49961.89,53430.75,30294.33995300051,1273.2024893264593,287.3095635556751,73,582,2219
2021-06-23,4371461.6,29543433.22,115653537.68,52668.21204819276,50853.266221956415,52195.55473383463,49961.89,49961.89,53430.75,28250.747249369324,1273.2024893264593,287.3095635556751,83,582,2219
2021-06-24,5091266.77,29543433.22,115653537.68,52487.28628865979,50853.266221956415,52195.55473383463,58022.03,49961.89,53430.75,26740.418627590017,1273.2024893264593,287.3095635556751,97,582,2219
2021-06-25,4037588.75,29543433.22,115653537.68,53126.16776315789,50853.266221956415,52195.55473383463,53413.62,49961.89,53430.75,28997.043701625847,1273.2024893264593,287.3095635556751,76,582,2219
2021-06-26,3677543.63,29543433.22,115653537.68,45401.77320987654,50853.266221956415,52195.55473383463,40736.99,49961.89,53430.75,28279.127055333935,1273.2024893264593,287.3095635556751,81,582,2219
2021-06-27,4753692.52,29543433.22,115653537.68,48017.09616161616,50853.266221956415,52195.55473383463,44502.31,49961.89,53430.75,27330.966510464506,1273.2024893264593,287.3095635556751,99,582,2219
2021-06-28,3960373.5,28447015.68,115653537.68,55005.1875,52181.88576279809,52195.55473383463,58780.485,53201.15,53430.75,27856.31363850713,1114.863767458603,287.3095635556751,72,547,2219
2021-06-29,3973078.55,28447015.68,115653537.68,54425.733561643836,52181.88576279809,52195.55473383463,55377.25,53201.15,53430.75,27359.098593203384,1114.863767458603,287.3095635556751,73,547,2219
2021-06-30,4049127.68,28447015.68,115653537.68,51254.780759493675,52181.88576279809,52195.55473383463,53201.15,53201.15,53430.75,29611.631698534242,1114.863767458603,287.3095635556751,79,547,2219
2021-07-01,4488279.91,28447015.68,115653537.68,48785.65119565218,52181.88576279809,52195.55473383463,49017.89,53201.15,53430.75,29233.188567554444,1114.863767458603,287.3095635556751,92,547,2219
2021-07-02,4398853.59,28447015.68,115653537.68,50561.53551724138,52181.88576279809,52195.55473383463,50418.13,53201.15,53430.75,28376.003333885943,1114.863767458603,287.3095635556751,87,547,2219
2021-07-03,3638230.45,28447015.68,115653537.68,50530.978472222225,52181.88576279809,52195.55473383463,48589.884999999995,53201.15,53430.75,29191.416316788655,1114.863767458603,287.3095635556751,72,547,2219
2021-07-04,3939072.0,28447015.68,115653537.68,54709.333333333336,52181.88576279809,52195.55473383463,55802.145000000004,53201.15,53430.75,26572.232256903066,1114.863767458603,287.3095635556751,72,547,2219
2021-07-05,3016451.7600000002,30088274.79,115988451.77,45703.81454545455,49966.84769513208,51113.74663857778,40249.57,49526.73,50132.905,28094.668105474353,1125.4051544257418,325.01474487963134,66,599,2266
2021-07-06,3485435.3,30088274.79,115988451.77,47745.68904109589,49966.84769513208,51113.74663857778,49526.73,49526.73,50132.905,28308.785363189185,1125.4051544257418,325.01474487963134,73,599,2266
2021-07-07,4457303.84,30088274.79,115988451.77,48981.360879120875,49966.84769513208,51113.74663857778,45989.28,49526.73,50132.905,29191.75876878596,1125.4051544257418,325.01474487963134,91,599,2266
2021-07-08,4904506.96,30088274.79,115988451.77,51088.614166666666,49966.84769513208,51113.74663857778,50665.72,49526.73,50132.905,27199.67064717933,1125.4051544257418,325.01474487963134,96,599,2266
2021-07-09,4887558.9,30088274.79,115988451.77,50387.20515463918,49966.84769513208,51113.74663857778,44950.58,49526.73,50132.905,29361.16521795642,1125.4051544257418,325.01474487963134,97,599,2266
2021-07-10,3955505.43,30088274.79,115988451.77,52046.124078947374,49966.84769513208,51113.74663857778,52977.965,49526.73,50132.905,27824.29665679736,1125.4051544257418,325.01474487963134,76,599,2266
2021-07-11,5381512.6,30088274.79,115988451.77,53815.126,49966.84769513208,51113.74663857778,54299.84,49526.73,50132.905,26115.388387548846,1125.4051544257418,325.01474487963134,100,599,2266
2021-07-12,3981315.89,30205419.78,115988451.77,49152.04802469136,51647.5840612122,51113.74663857778,50587.35,51730.915,50132.905,29932.740134106138,1281.4279882591613,325.01474487963134,81,585,2266
2021-07-13,4338510.91,30205419.78,115988451.77,52908.66963414635,51647.5840612122,51113.74663857778,51730.915,51730.915,50132.905,28958.051734114862,1281.4279882591613,325.01474487963134,82,585,2266
2021-07-14,4258355.47,30205419.78,115988451.77,47315.06077777778,51647.5840612122,51113.74663857778,47173.765,51730.915,50132.905,27800.231180699637,1281.4279882591613,325.01474487963134,90,585,2266
2021-07-15,3979255.89,30205419.78,115988451.77,48527.51085365854,51647.5840612122,51113.74663857778,46156.865000000005,51730.915,50132.905,28605.347931536115,1281.4279882591613,325.01474487963134,82,585,2266
2021-07-16,4315249.9,30205419.78,115988451.77,55323.716666666674,51647.5840612122,51113.74663857778,54223.595,51730.915,50132.905,26554.614459024644,1281.4279882591613,325.01474487963134,78,585,2266
2021-07-17,4251860.95,30205419.78,115988451.77,51851.96280487805,51647.5840612122,51113.74663857778,52368.705,51730.915,50132.905,27268.837127207964,1281.4279882591613,325.01474487963134,82,585,2266
2021-07-18,5080870.77,30205419.78,115988451.77,56454.11966666666,51647.5840612122,51113.74663857778,60904.665,51730.915,50132.905,29852.237468610216,1281.4279882591613,325.01474487963134,90,585,2266
2021-07-19,4960706.86,28642381.02,115988451.77,53920.72673913044,50521.172662482146,51113.74663857778,53876.009999999995,49333.119999999995,50132.905,28673.024007138156,1755.2826811909072,325.01474487963134,92,566,2266
2021-07-20,3862290.43,28642381.02,115988451.77,49516.543974358974,50521.172662482146,51113.74663857778,49333.119999999995,49333.119999999995,50132.905,29112.671621642043,1755.2826811909072,325.01474487963134,78,566,2266
2021-07-21,4079761.22,28642381.02,115988451.77,49153.74963855422,50521.172662482146,51113.74663857778,45811.93,49333.119999999995,50132.905,27512.81844028505,1755.2826811909072,325.01474487963134,83,566,2266
2021-07-22,3592002.24,28642381.02,115988451.77,47263.18736842106,50521.172662482146,51113.74663857778,43991.505000000005,49333.119999999995,50132.905,28446.646886633054,1755.2826811909072,325.01474487963134,76,566,2266
2021-07-23,4353766.71,28642381.02,115988451.77,54422.083875,50521.172662482146,51113.74663857778,53531.74,49333.119999999995,50132.905,24877.095553945863,1755.2826811909072,325.01474487963134,80,566,2266
2021-07-24,3880130.15,28642381.02,115988451.77,51054.34407894737,50521.172662482146,51113.74663857778,56858.625,49333.119999999995,50132.905,27819.99697943449,1755.2826811909072,325.01474487963134,76,566,2266
2021-07-25,3913723.41,28642381.02,115988451.77,48317.572962962964,50521.172662482146,51113.74663857778,42400.56,49333.119999999995,50132.905,30593.570434617282,1755.2826811909072,325.01474487963134,81,566,2266
2021-07-26,3210008.01,27052376.18,115988451.77,51774.32274193548,52319.3821354847,51113.74663857778,50345.69,50739.08,50132.905,27924.64999810712,1019.1424439594564,325.01474487963134,62,516,2266
2021-07-27,4382069.42,27052376.18,115988451.77,59217.15432432432,52319.3821354847,51113.74663857778,65794.81,50739.08,50132.905,26643.068538961146,1019.1424439594564,325.01474487963134,74,516,2266
2021-07-28,3048896.11,27052376.18,115988451.77,46195.39560606061,52319.3821354847,51113.74663857778,42556.32,50739.08,50132.905,27877.8933046973,1019.1424439594564,325.01474487963134,66,516,2266
2021-07-29,4075414.71,27052376.18,115988451.77,49700.1793902439,52319.3821354847,51113.74663857778,56758.805,50739.08,50132.905,29829.30574805574,1019.1424439594564,325.01474487963134,82,516,2266
2021-07-30,3745733.0,27052376.18,115988451.77,54285.985507246376,52319.3821354847,51113.74663857778,50739.08,50739.08,50132.905,27996.018991469366,1019.1424439594564,325.01474487963134,69,516,2266
2021-07-31,4800911.89,27052376.18,115988451.77,56481.316352941176,52319.3821354847,51113.74663857778,58272.35,50739.08,50132.905,27607.731371984795,1019.1424439594564,325.01474487963134,85,516,2266
2021-08-01,3789343.04,27052376.18,115988451.77,48581.321025641024,52319.3821354847,51113.74663857778,45420.815,50739.08,50132.905,26970.997737790116,1019.1424439594564,325.01474487963134,78,516,2266
2021-08-02,4434273.16,28808008.46,144545369.2,50968.65701149425,52591.79353984251,51495.185612404566,50516.53,50956.445,50956.445,29193.945033790747,1364.6346362518761,159.5369800410827,87,550,2804
2021-08-03,4623516.31,28808008.46,144545369.2,53143.8656321839,52591.79353984251,51495.185612404566,52558.76,50956.445,50956.445,26926.436310868838,1364.6346362518761,159.5369800410827,87,550,2804
2021-08-04,3278037.68,28808008.46,144545369.2,56517.89103448276,52591.79353984251,51495.185612404566,56126.71000000001,50956.445,50956.445,28993.84526845441,1364.6346362518761,159.5369800410827,58,550,2804
2021-08-05,4661477.66,28808008.46,144545369.2,51794.19622222222,52591.79353984251,51495.185612404566,50956.445,50956.445,50956.445,26851.082296046254,1364.6346362518761,159.5369800410827,90,550,2804
2021-08-06,3898479.75,28808008.46,144545369.2,51979.73,52591.79353984251,51495.185612404566,49294.2,50956.445,50956.445,26273.418250233397,1364.6346362518761,159.5369800410827,75,550,2804
2021-08-07,4353245.33,28808008.46,144545369.2,50619.131744186045,52591.79353984251,51495.185612404566,50009.075,50956.445,50956.445,27749.78080378659,1364.6346362518761,159.5369800410827,86,550,2804
2021-08-08,3558978.57,28808008.46,144545369.2,53119.08313432836,52591.79353984251,51495.185612404566,54728.3,50956.445,50956.445,25526.696696201674,1364.6346362518761,159.5369800410827,67,550,2804
2021-08-09,3580854.4,30703374.619999997,144545369.2,48389.924324324325,51827.33648992351,51495.185612404566,48173.68,53655.41,50956.445,30304.85851093839,1307.1910090678227,159.5369800410827,74,592,2804
2021-08-10,4941512.7299999995,30703374.619999997,144545369.2,56798.99689655172,51827.33648992351,51495.185612404566,58666.08,53655.41,50956.445,29719.810884255818,1307.1910090678227,159.5369800410827,87,592,2804
2021-08-11,4098008.75,30703374.619999997,144545369.2,52538.57371794872,51827.33648992351,51495.185612404566,52947.325,53655.41,50956.445,29932.153360331387,1307.1910090678227,159.5369800410827,78,592,2804
2021-08-12,4397527.21,30703374.619999997,144545369.2,53628.380609756096,51827.33648992351,51495.185612404566,58432.33,53655.41,50956.445,27545.254281885012,1307.1910090678227,159.5369800410827,82,592,2804
2021-08-13,5122964.22,30703374.619999997,144545369.2,54499.61936170213,51827.33648992351,51495.185612404566,57949.854999999996,53655.41,50956.445,27726.260080209384,1307.1910090678227,159.5369800410827,94,592,2804
2021-08-14,4317901.13,30703374.619999997,144545369.2,50798.83682352941,51827.33648992351,51495.185612404566,53655.41,53655.41,50956.445,29768.435248638143,1307.1910090678227,159.5369800410827,85,592,2804
2021-08-15,4244606.18,30703374.619999997,144545369.2,46137.02369565217,51827.33648992351,51495.185612404566,44369.36,53655.41,50956.445,27295.550124298778,1307.1910090678227,159.5369800410827,92,592,2804
2021-08-16,3747049.35,27877557.57,144545369.2,52042.35208333333,52195.6499022128,51495.185612404566,49089.395000000004,53201.71,50956.445,26165.76634118565,1507.0077247998847,159.5369800410827,72,534,2804
2021-08-17,3372492.39,27877557.57,144545369.2,46198.52589041096,52195.6499022128,51495.185612404566,44147.12,53201.71,50956.445,29539.471713298048,1507.0077247998847,159.5369800410827,73,534,2804
2021-08-18,4118874.11,27877557.57,144545369.2,51485.926374999995,52195.6499022128,51495.185612404566,51959.244999999995,53201.71,50956.445,27543.074115561372,1507.0077247998847,159.5369800410827,80,534,2804
2021-08-19,4232542.15,27877557.57,144545369.2,55691.344078947375,52195.6499022128,51495.185612404566,56897.16,53201.71,50956.445,27896.50170343119,1507.0077247998847,159.5369800410827,76,534,2804
2021-08-20,4482775.72,27877557.57,144545369.2,54009.34602409638,52195.6499022128,51495.185612404566,56839.74,53201.71,50956.445,24668.563830362582,1507.0077247998847,159.5369800410827,83,534,2804
2021-08-21,4215761.27,27877557.57,144545369.2,51411.722804878045,52195.6499022128,51495.185612404566,54219.57000000001,53201.71,50956.445,27097.15861139028,1507.0077247998847,159.5369800410827,82,534,2804
2021-08-22,3708062.58,27877557.57,144545369.2,54530.33205882353,52195.6499022128,51495.185612404566,53201.71,53201.71,50956.445,27449.665582982787,1507.0077247998847,159.5369800410827,68,534,2804
2021-08-23,4241959.4,31134517.87,144545369.2,52369.86913580247,51126.77890965169,51495.185612404566,55438.85,50025.91,50956.445,27421.17184476678,1670.025573210664,159.5369800410827,81,605,2804
2021-08-24,5528781.69,31134517.87,144545369.2,53677.49213592234,51126.77890965169,51495.185612404566,57211.56,50025.91,50956.445,29507.489590569377,1670.025573210664,159.5369800410827,103,605,2804
2021-08-25,4172494.56,31134517.87,144545369.2,50884.08,51126.77890965169,51495.185612404566,46502.915,50025.91,50956.445,29875.989371221924,1670.025573210664,159.5369800410827,82,605,2804
2021-08-26,4770357.91,31134517.87,144545369.2,53599.527078651685,51126.77890965169,51495.185612404566,50025.91,50025.91,50956.445,28252.148869733555,1670.025573210664,159.5369800410827,89,605,2804
2021-08-27,2866504.63,31134517.87,144545369.2,42154.47985294118,51126.77890965169,51495.185612404566,37358.435,50025.91,50956.445,25126.979377428746,1670.025573210664,159.5369800410827,68,605,2804
2021-08-28,4867654.29,31134517.87,144545369.2,50704.7321875,51126.77890965169,51495.185612404566,48183.244999999995,50025.91,50956.445,27269.77428599986,1670.025573210664,159.5369800410827,96,605,2804
2021-08-29,4686765.39,31134517.87,144545369.2,54497.27197674418,51126.77890965169,51495.185612404566,57641.380000000005,50025.91,50956.445,26457.486927145448,1670.025573210664,159.5369800410827,86,605,2804
2021-08-30,3205194.4899999998,26021910.68,144545369.2,51696.68532258064,49734.36922039233,51495.185612404566,51241.525,46278.06,50956.445,28535.3805500422,1292.427352924204,159.5369800410827,62,523,2804
2021-08-31,4572555.04,26021910.68,144545369.2,51377.02292134832,49734.36922039233,51495.185612404566,50575.59,46278.06,50956.445,25315.295650366843,1292.427352924204,159.5369800410827,89,523,2804
2021-09-01,4026952.09,26021910.68,144545369.2,52986.21171052632,49734.36922039233,51495.185612404566,51296.45,46278.06,50956.445,28926.623642571285,1292.427352924204,159.5369800410827,76,523,2804
2021-09-02,3142788.35,26021910.68,144545369.2,46907.28880597015,49734.36922039233,51495.185612404566,46278.06,46278.06,50956.445,26474.697781610077,1292.427352924204,159.5369800410827,67,523,2804
2021-09-03,3922276.43,26021910.68,144545369.2,47832.6393902439,49734.36922039233,51495.185612404566,43747.03999999999,46278.06,50956.445,26269.514834345013,1292.427352924204,159.5369800410827,82,523,2804
2021-09-04,3424018.73,26021910.68,144545369.2,46270.52337837838,49734.36922039233,51495.185612404566,40536.465,46278.06,50956.445,27758.783495066353,1292.427352924204,159.5369800410827,74,523,2804
2021-09-05,3728125.55,26021910.68,144545369.2,51070.21301369863,49734.36922039233,51495.185612404566,46003.57,46278.06,50956.445,27268.453078903927,1292.427352924204,159.5369800410827,73,523,2804
2021-09-06,4399913.23,28951351.94,115822924.48,51763.68505882353,49813.085043058396,51269.201132100716,47009.13,49184.63,50073.815,31024.30899523406,2301.8888159625785,515.937192494265,85,582,2255
2021-09-07,3908679.14,28951351.94,115822924.48,47666.8187804878,49813.085043058396,51269.201132100716,50345.04,49184.63,50073.815,25181.762325282176,2301.8888159625785,515.937192494265,82,582,2255
2021-09-08,3980871.6,28951351.94,115822924.48,45237.17727272728,49813.085043058396,51269.201132100716,41275.384999999995,49184.63,50073.815,26220.37946193235,2301.8888159625785,515.937192494265,88,582,2255
2021-09-09,3693706.3,28951351.94,115822924.48,49249.41733333333,49813.085043058396,51269.201132100716,44362.01,49184.63,50073.815,28385.738835941534,2301.8888159625785,515.937192494265,75,582,2255
2021-09-10,4248795.95,28951351.94,115822924.48,53782.22721518987,49813.085043058396,51269.201132100716,53844.72,49184.63,50073.815,29959.78497612797,2301.8888159625785,515.937192494265,79,582,2255
2021-09-11,4428864.94,28951351.94,115822924.48,48668.8454945055,49813.085043058396,51269.201132100716,49184.63,49184.63,50073.815,25451.499490879036,2301.8888159625785,515.937192494265,91,582,2255
2021-09-12,4290520.78,28951351.94,115822924.48,52323.424146341466,49813.085043058396,51269.201132100716,51025.265,49184.63,50073.815,29060.659156486603,2301.8888159625785,515.937192494265,82,582,2255
2021-09-13,4315111.81,28583474.21,115822924.48,50766.02129411764,51557.61278301304,51269.201132100716,50963.0,50963.0,50073.815,27867.32914870154,1351.1178579386628,515.937192494265,85,554,2255
2021-09-14,3329758.16,28583474.21,115822924.48,51227.048615384614,51557.61278301304,51269.201132100716,48739.41,50963.0,50073.815,29232.567364912058,1351.1178579386628,515.937192494265,65,554,2255
2021-09-15,4213548.85,28583474.21,115822924.48,54019.857051282044,51557.61278301304,51269.201132100716,52761.925,50963.0,50073.815,28329.2718225372,1351.1178579386628,515.937192494265,78,554,2255
2021-09-16,3719022.67,28583474.21,115822924.48,52380.600985915495,51557.61278301304,51269.201132100716,53253.16,50963.0,50073.815,31014.778633289057,1351.1178579386628,515.937192494265,71,554,2255
2021-09-17,3974474.3,28583474.21,115822924.48,47315.170238095234,51557.61278301304,51269.201132100716,44593.225000000006,50963.0,50073.815,27160.278846246496,1351.1178579386628,515.937192494265,84,554,2255
2021-09-18,5107965.25,28583474.21,115822924.48,56755.169444444444,51557.61278301304,51269.201132100716,61490.520000000004,50963.0,50073.815,27621.47219728563,1351.1178579386628,515.937192494265,90,554,2255
2021-09-19,3923593.17,28583474.21,115822924.48,48439.421851851854,51557.61278301304,51269.201132100716,50425.89,50963.0,50073.815,29672.90563508257,1351.1178579386628,515.937192494265,81,554,2255
2021-09-20,4364146.08,28188609.12,115822924.48,50162.598620689656,50307.08584735191,51269.201132100716,46175.16,48013.71,50073.815,27114.351063028225,1108.1562920128672,515.937192494265,87,558,2255
2021-09-21,4243741.02,28188609.12,115822924.48,49926.36494117646,50307.08584735191,51269.201132100716,48013.71,48013.71,50073.815,28657.094493113644,1108.1562920128672,515.937192494265,85,558,2255
2021-09-22,2973758.75,28188609.12,115822924.48,45750.13461538462,50307.08584735191,51269.201132100716,42237.68,48013.71,50073.815,25942.651987199577,1108.1562920128672,515.937192494265,65,558,2255
2021-09-23,3688039.46,28188609.12,115822924.48,47896.61636363636,50307.08584735191,51269.201132100716,51560.56,48013.71,50073.815,29022.786702048536,1108.1562920128672,515.937192494265,77,558,2255
2021-09-24,4457648.39,28188609.12,115822924.48,50655.09534090909,50307.08584735191,51269.201132100716,48181.265,48013.71,50073.815,28576.419474499144,1108.1562920128672,515.937192494265,88,558,2255
2021-09-25,5184661.91,28188609.12,115822924.48,55749.052795698924,50307.08584735191,51269.201132100716,60967.5,48013.71,50073.815,27607.25319887064,1108.1562920128672,515.937192494265,93,558,2255
2021-09-26,3276613.5100000002,28188609.12,115822924.48,52009.73825396826,50307.08584735191,51269.201132100716,47631.04,48013.71,50073.815,26996.90579493387,1108.1562920128672,515.937192494265,63,558,2255
2021-09-27,3726927.31,30099489.21,115822924.48,53241.81871428571,53399.0208549795,51269.201132100716,52570.17,52570.17,50073.815,26368.89828174412,1528.4497961104948,515.937192494265,70,561,2255
2021-09-28,3770740.62,30099489.21,115822924.48,47730.89392405064,53399.0208549795,51269.201132100716,48348.88,52570.17,50073.815,28153.796517936717,1528.4497961104948,515.937192494265,79,561,2255
2021-09-29,3716258.04,30099489.21,115822924.48,49550.1072,53399.0208549795,51269.201132100716,50374.34,52570.17,50073.815,30153.622921813523,1528.4497961104948,515.937192494265,75,561,2255
2021-09-30,3706593.43,30099489.21,115822924.48,50775.25246575343,53399.0208549795,51269.201132100716,51506.82,52570.17,50073.815,28657.225475180523,1528.4497961104948,515.937192494265,73,561,2255
2021-10-01,5393777.63,30099489.21,115822924.48,60604.24303370786,53399.0208549795,51269.201132100716,64778.62,52570.17,50073.815,26037.582095384198,1528.4497961104948,515.937192494265,89,561,2255
2021-10-02,4940488.35,30099489.21,115822924.48,54894.314999999995,53399.0208549795,51269.201132100716,54880.93,52570.17,50073.815,27918.50376127601,1528.4497961104948,515.937192494265,90,561,2255
2021-10-03,4844703.83,30099489.21,115822924.48,56996.515647058826,53399.0208549795,51269.201132100716,58169.55,52570.17,50073.815,26177.490310998634,1528.4497961104948,515.937192494265,85,561,2255
2021-10-04,5038803.98,31404569.580000002,118491015.79,57259.13613636364,53780.2377622727,52319.051357750024,55706.270000000004,56627.265,53383.604999999996,28271.42452972418,631.4992192196632,693.7947724260341,88,587,2266
2021-10-05,4323915.64,31404569.580000002,118491015.79,54048.945499999994,53780.2377622727,52319.051357750024,56627.265,56627.265,53383.604999999996,28814.26642667763,631.4992192196632,693.7947724260341,80,587,2266
2021-10-06,4314874.8,31404569.580000002,118491015.79,49596.262068965516,53780.2377622727,52319.051357750024,51901.78,56627.265,53383.604999999996,28798.509975384874,631.4992192196632,693.7947724260341,87,587,2266
2021-10-07,4624631.07,31404569.580000002,118491015.79,48680.32705263158,53780.2377622727,52319.051357750024,47972.7,56627.265,53383.604999999996,27542.8062423861,631.4992192196632,693.7947724260341,95,587,2266
2021-10-08,4646789.28,31404569.580000002,118491015.79,52804.42363636364,53780.2377622727,52319.051357750024,57695.725,56627.265,53383.604999999996,28187.963955155003,631.4992192196632,693.7947724260341,88,587,2266
2021-10-09,4524794.7700000005,31404569.580000002,118491015.79,54515.599638554224,53780.2377622727,52319.051357750024,57067.72,56627.265,53383.604999999996,28755.39930104349,631.4992192196632,693.7947724260341,83,587,2266
2021-10-10,3930760.04,31404569.580000002,118491015.79,59556.970303030306,53780.2377622727,52319.051357750024,63075.455,56627.265,53383.604999999996,27241.862995519004,631.4992192196632,693.7947724260341,66,587,2266
